filename,ipc2014-agl-jasper:default,ipc2014-agl-mpc:default,ipc2014-agl-probe:default,ipc2018-agl-freelunch-madagascar:default,ipc2018-agl-mercury2014:agl,ipc2018-agl-merwin:agl,ipc2018-agl-olcff:default,ipc2018-agl-saarplan:default,ipc2018-lapkt-bfws:bfws-pref-agl,ipc2018-lapkt-bfws:dual-bfws-agl,ipc2018-lapkt-bfws:poly-bfws,ipc2018-lapkt-dfs-plus:default
t0-uts-adl:0-uts_k-06.pddl,15.1965,0.498913,0.596853,-,-,-,-,-,3.3796,2.05302,2.02216,9.42699
t0-uts-adl:0-uts_k-07.pddl,17.6669,0.690017,0.863063,-,-,-,-,-,9.71605,5.46146,5.31843,29.2972
t0-uts-adl:0-uts_k-08.pddl,17.8929,0.866127,1.16268,-,-,-,-,-,22.91,12.2033,13.0742,84.066
t0-uts-adl:0-uts_k-09.pddl,21.0093,1.1724,2.25117,-,-,-,-,-,33.9176,33.7692,28.2533,191.638
t0-uts-adl:0-uts_k-10.pddl,23.2134,1.60882,3.62117,-,-,-,-,-,74.1849,62.4259,62.7679,-
t0-uts-adl:0-uts_l-02.pddl,4.19439,0.370183,0.309264,0.334705,6.00907,10.2701,3.33346,3.36332,0.400409,0.426471,0.377169,0.406632
t0-uts-adl:0-uts_l-03.pddl,12.0442,0.332406,0.416175,0.446112,93.0057,-,16.418,15.658,0.406116,0.442789,0.42348,0.416896
t0-uts-adl:0-uts_l-04.pddl,12.0043,0.49744,0.407804,0.977034,-,-,-,-,0.4519,0.446264,0.445319,0.53105
t0-uts-adl:0-uts_l-05.pddl,13.6275,0.491923,0.431769,2.07779,-,-,-,-,0.584017,0.572459,0.481561,0.839464
t0-uts-adl:0-uts_l-06.pddl,14.8284,1.12723,0.741677,6.85233,-,-,-,-,0.921011,0.960297,1.71325,1.42512
t0-uts-adl:0-uts_l-07.pddl,17.4698,57.8002,0.855634,10.9926,-,-,-,-,1.8248,1.22839,1.23097,3.19918
t0-uts-adl:0-uts_l-08.pddl,26.2589,-,1.94381,11.8971,-,-,-,-,3.0802,2.8458,5.33916,6.9833
t0-uts-adl:0-uts_l-09.pddl,86.2909,153.611,15.1917,36.6708,-,-,-,-,5.1383,5.04926,9.46585,13.6738
t0-uts-adl:0-uts_l-10.pddl,58.7543,-,20.0978,58.1224,-,-,-,-,8.64211,6.28274,6.29457,25.9607
t0-uts-adl:0-uts_r-03.pddl,12.0315,0.311729,0.355861,0.95069,168.475,170.578,21.7637,20.5115,0.45486,0.414082,0.440023,0.443919
t0-uts-adl:0-uts_r-04.pddl,11.9412,0.359379,0.358694,1.41556,-,-,-,-,0.495017,0.449022,0.501382,0.593387
t0-uts-adl:0-uts_r-05.pddl,14.8595,0.404312,0.40967,19.0031,-,-,-,-,23.0955,1.34877,1.56263,145.758
t0-uts-adl:0-uts_r-06.pddl,15.7657,0.47705,0.505222,167.479,-,-,-,-,134.759,12.5171,149.162,-
t0-uts-adl:0-uts_r-07.pddl,16.5992,0.633613,0.962014,-,-,-,-,-,-,12.1672,-,-
t0-uts-adl:0-uts_r-08.pddl,18.8024,0.696699,1.26022,-,-,-,-,-,-,36.3211,-,-
t0-uts-adl:0-uts_r-09.pddl,19.9622,0.957668,1.91999,-,-,-,-,-,-,72.0727,-,-
t0-uts-adl:0-uts_r-10.pddl,24.4243,1.2076,3.50847,-,-,-,-,176.387,-,-,-,-
termes-strips:0-p14.pddl,6.20355,-,-,-,44.0277,16.1495,5.53707,3.45804,6.27252,-,105.903,-
termes-strips:0-p17.pddl,-,-,-,-,-,-,9.39134,9.48489,-,-,-,-
termes-strips:0-p18.pddl,-,-,-,-,-,-,8.18203,8.59918,-,-,-,-
termes-strips:0-p25.pddl,1.37529,-,4.12358,-,3.30773,4.1544,3.5239,3.092,6.1145,2.82406,2.90081,-
termes-strips:1-p03.pddl,5.52232,-,103.326,-,205.481,35.8637,25.3566,29.7712,-,-,-,-
termes-strips:1-p04.pddl,8.67601,-,-,-,132.68,19.5524,48.2354,49.4653,-,-,-,-
termes-strips:1-p06.pddl,34.143,-,-,-,-,228.361,102.813,154.082,-,-,-,-
termes-strips:1-p07.pddl,54.0845,-,-,-,-,275.897,95.5785,95.2157,-,-,-,-
termes-strips:1-p08.pddl,71.9102,-,-,-,-,-,264.087,193.147,-,-,-,-
termes-strips:1-p09.pddl,85.6948,-,-,-,-,-,148.756,-,-,-,-,-
termes-strips:1-p20.pddl,2.93148,-,94.8032,-,121.25,16.8978,20.3373,17.5274,-,212.034,-,-
termes-strips:1-p21.pddl,181.356,-,292.198,-,70.6807,123.099,33.9663,28.1005,-,-,-,-
termes-strips:1-p22.pddl,133.702,-,-,-,160.1,131.073,240.611,163.678,-,-,-,-
termes-strips:1-p23.pddl,22.1891,-,-,-,86.1182,125.131,57.671,66.938,-,-,-,-
termes-strips:1-p24.pddl,-,-,-,-,-,-,166.053,88.6503,-,-,-,-
termes-strips:1-p25.pddl,-,-,-,-,-,-,141.732,130.375,-,-,-,-
termes-strips:1-p26.pddl,146.333,-,-,-,-,-,151.283,174.898,-,-,-,-
termes-strips:1-p27.pddl,-,-,-,-,-,-,215.891,-,-,-,-,-
termes-strips:3-p02.pddl,1.98365,-,202.074,-,1.47092,2.94549,4.46801,3.84071,33.4412,13.7343,-,-
termes-strips:3-p03.pddl,226.352,-,-,-,155.022,111.14,24.6661,13.632,-,39.0857,-,-
termes-strips:3-p05.pddl,-,-,-,-,162.439,-,22.4682,5.8339,225.955,39.4082,-,-
termes-strips:3-p07.pddl,-,-,-,-,-,-,144.219,-,-,-,-,-
termes-strips:3-p12.pddl,4.60836,-,35.6396,-,6.48341,10.6687,7.4844,13.0189,5.82213,59.6283,33.9228,-
termes-strips:3-p13.pddl,32.8653,-,-,-,8.48657,22.3144,24.1658,18.218,242.067,140.329,-,-
termes-strips:3-p14.pddl,-,-,-,-,104.138,217.278,134.817,221.337,-,-,-,-
termes-strips:3-p16.pddl,3.35958,-,81.0784,-,8.18091,7.41994,8.67536,9.71316,18.6402,26.6873,9.25666,-
termes-strips:3-p17.pddl,6.71275,-,-,-,47.1988,20.6335,15.1668,28.2597,61.2647,-,-,-
termes-strips:3-p18.pddl,79.8519,-,-,-,180.043,45.9484,83.6398,62.0303,-,-,-,-
termes-strips:3-p19.pddl,-,-,-,-,276.65,-,-,-,-,-,-,-
tetris-strips:0-p08.pddl,-,-,-,-,-,-,-,222.133,30.3598,48.9718,50.7128,-
tetris-strips:0-p09.pddl,-,-,-,-,-,-,-,-,188.051,-,-,-
tetris-strips:0-p18.pddl,-,-,-,-,-,-,207.988,198.529,-,158.049,148.781,-
tetris-strips:0-p25.pddl,-,-,-,-,-,-,292.801,-,242.228,-,-,-
tetris-strips:0-p27.pddl,-,-,-,-,-,-,237.639,-,254.954,278.595,271.294,-
tetris-strips:0-p30.pddl,-,-,-,-,-,-,-,-,-,232.508,237.484,-
tetris-strips:1-p06.pddl,4.09144,-,-,-,24.3886,10.1917,56.9066,40.3213,5.51101,4.60024,4.6739,-
tetris-strips:1-p07.pddl,-,-,-,-,-,-,-,-,226.451,164.964,151.578,-
tetris-strips:1-p08.pddl,-,-,-,-,-,-,260.519,-,71.126,110.129,106.641,-
tetris-strips:1-p09.pddl,60.4638,-,-,-,-,85.7149,110.502,91.2061,20.6781,16.3888,14.8331,-
tetris-strips:1-p10.pddl,7.1208,-,-,-,52.2666,59.4999,126.617,116.252,22.1551,22.6908,21.435,-
tetris-strips:1-p12.pddl,-,-,-,-,157.456,-,146.56,146.335,89.1503,107.238,110.862,-
tetris-strips:1-p19.pddl,5.46544,190.149,-,-,21.9393,10.4897,48.558,26.8993,3.58973,2.74929,2.78695,297.552
tetris-strips:1-p20.pddl,-,-,-,-,-,-,-,-,76.4666,78.5172,73.4017,-
tetris-strips:1-p21.pddl,-,-,-,-,-,-,-,102.299,201.778,100.056,98.0589,-
tetris-strips:1-p22.pddl,6.95449,-,-,-,4.28424,3.22137,63.6709,35.426,4.99082,3.64886,3.62089,-
tetris-strips:2-p01-10.pddl,93.7031,27.6649,-,63.5494,14.4034,11.4303,7.67815,10.4553,3.28734,2.82507,2.76161,6.32443
tetris-strips:3-p022.pddl,-,74.979,-,180.832,86.3933,64.6917,28.3755,22.8563,8.16684,8.41811,8.21682,88.8561
tetris-strips:3-p023.pddl,35.1974,73.2959,-,-,100.927,34.2613,35.8552,21.1003,7.04588,7.32308,7.05668,175.081
tetris-strips:3-p024.pddl,-,105.596,-,-,121.648,129.015,48.1929,34.7564,11.0613,10.384,10.4111,-
tetris-strips:3-p028.pddl,109.305,-,-,-,281.867,95.9654,70.9141,75.6,12.3507,-,-,197.34
tetris-strips:3-p029.pddl,127.939,-,-,151.173,255.555,48.9666,35.8488,35.994,101.415,-,95.5027,47.4012
tetris-strips:3-p031.pddl,-,-,-,-,-,-,170.735,73.9145,39.1242,40.9019,39.3369,-
tetris-strips:3-p032.pddl,-,-,-,-,193.43,253.933,47.9365,33.1329,10.3434,-,-,-
tetris-strips:3-p034.pddl,182.81,-,-,-,61.0512,267.107,68.526,72.6375,21.8686,23.595,25.7907,-
tetris-strips:3-p036.pddl,-,-,-,-,50.2237,78.2813,66.2473,34.9845,46.5042,-,-,124.804
tetris-strips:3-p037.pddl,-,116.653,-,-,-,-,60.7325,136.68,26.3907,-,-,-
tetris-strips:3-p038.pddl,-,-,-,-,-,-,55.9434,59.3777,25.7727,19.2797,21.1503,-
tetris-strips:3-p039.pddl,-,-,-,-,-,-,78.0706,75.5527,30.564,35.8838,39.038,-
tetris-strips:3-p040.pddl,-,-,-,-,-,-,166.798,117.811,26.3135,48.8598,48.3933,-
thoughtful-strips:0-p08.pddl,-,-,4.22502,-,3.975,-,14.6483,15.7262,2.04846,1.82179,1.81653,1.89974
thoughtful-strips:0-p12.pddl,-,-,-,-,-,5.35876,18.9575,16.7471,2.19035,2.14608,2.04115,2.15865
thoughtful-strips:0-p13.pddl,-,-,3.91493,-,4.06956,4.30398,13.4837,13.6278,1.93046,1.7549,1.74735,1.74484
thoughtful-strips:0-p14.pddl,-,-,-,-,-,-,12.0334,11.1301,1.73798,1.63281,1.58965,20.6474
thoughtful-strips:0-p15.pddl,-,-,-,-,-,5.53285,17.0823,17.9438,2.27042,2.00439,2.05886,2.03061
thoughtful-strips:0-p17.pddl,-,-,-,-,-,-,15.2939,39.7945,2.03744,1.94641,2.01135,1.99665
thoughtful-strips:0-p20.pddl,-,-,-,-,-,5.65393,14.236,14.5275,1.99686,1.88338,1.91726,1.85954
thoughtful-strips:0-p23.pddl,-,-,-,-,133.244,5.27244,15.9289,16.5166,2.24313,2.01662,2.12671,2.00177
thoughtful-strips:0-p24.pddl,-,-,9.81247,-,7.99636,11.8081,21.7221,18.4989,2.62633,2.38699,2.46862,2.40716
thoughtful-strips:0-p26.pddl,-,-,9.29239,-,-,-,19.2712,-,2.44233,2.29203,2.35627,157.43
thoughtful-strips:0-p27.pddl,-,-,19.0716,-,-,7.10607,19.8048,17.508,2.43784,2.31463,2.30464,2.32742
thoughtful-strips:0-p30.pddl,-,-,7.41057,-,-,5.2968,17.1887,16.2753,2.17962,2.06639,2.0594,8.19772
thoughtful-strips:1-p16.pddl,-,-,6.34314,-,-,5.83226,22.8541,16.9377,2.20078,2.17923,2.22774,2.1757
thoughtful-strips:1-p18.pddl,-,-,7.79831,-,5.16971,6.77504,22.8936,20.4639,2.51965,2.3266,2.32929,2.3293
thoughtful-strips:1-p19.pddl,-,-,4.32192,-,8.03726,5.06602,14.1486,14.1996,2.02206,1.9481,1.97748,1.87344
thoughtful-strips:1-p20.pddl,-,-,-,-,7.61059,20.2,16.0488,21.1178,1.90662,1.92184,1.84096,34.7509
thoughtful-strips:1-p22.pddl,-,-,-,-,-,-,20.5173,20.6326,28.7749,6.03387,33.5905,136.943
thoughtful-strips:1-p23.pddl,-,-,-,-,-,8.60473,150.318,62.8372,2.22254,9.21418,2.41545,153.779
thoughtful-strips:1-p24.pddl,-,-,-,-,-,-,217.344,119.064,4.60821,9.67198,5.99985,128.276
thoughtful-strips:1-p25.pddl,4.50488,-,3.97964,-,-,4.51233,12.7862,13.0175,1.99684,1.87072,1.87405,1.85409
thoughtful-strips:1-p28.pddl,-,-,4.3644,-,-,46.6066,16.8403,31.3068,2.11413,1.96623,2.10119,1.99146
thoughtful-strips:1-p29.pddl,145.478,-,-,-,-,61.9609,15.8198,15.5716,2.03672,9.326,2.21093,1.89339
thoughtful-strips:1-p30.pddl,-,-,6.60272,-,-,-,43.5833,85.3322,12.946,-,13.6444,161.624
thoughtful-strips:3-target-typed-20.pddl,4.76083,-,-,-,7.30132,6.18676,18.9977,16.885,2.48208,2.23874,2.20169,2.16201
thoughtful-strips:3-target-typed-21.pddl,-,-,-,-,-,-,20.2593,19.1317,2.40176,10.3679,2.66864,96.3316
thoughtful-strips:3-target-typed-22.pddl,4.65572,-,5.72343,-,-,11.1796,19.3366,18.107,18.6039,20.0378,22.9863,100.403
thoughtful-strips:3-target-typed-23.pddl,5.29606,-,6.48782,-,5.17038,5.76831,18.3721,16.8809,2.35009,2.08737,2.1007,2.14004
thoughtful-strips:3-target-typed-24.pddl,170.21,-,5.68808,-,7.85441,62.2969,17.8981,23.0561,2.17081,2.10985,2.09698,2.15937
thoughtful-strips:3-target-typed-26.pddl,4.4375,-,5.78073,-,-,5.31776,22.9085,18.3016,2.15329,1.98011,2.1925,118.944
thoughtful-strips:3-target-typed-28.pddl,5.35278,-,5.90968,-,-,-,19.6014,19.5264,2.24709,2.04575,2.08811,2.08197
tidybot-strips:0-p19.pddl,-,-,86.7999,-,-,-,73.9062,77.6078,34.9552,21.7078,21.1991,25.0371
tidybot-strips:0-p21.pddl,-,-,235.559,-,-,-,296.443,-,67.7491,-,66.6905,-
tidybot-strips:0-p23.pddl,241.044,-,-,-,-,-,124.107,102.451,30.5064,-,31.2468,105.741
tidybot-strips:0-p27.pddl,81.0629,67.2854,135.424,-,-,-,42.5573,44.2177,23.6033,19.9676,19.8781,81.1404
tidybot-strips:0-p28.pddl,-,-,97.0016,-,-,-,50.4739,58.0097,105.723,-,-,89.6847
tidybot-strips:0-p29.pddl,-,-,-,-,-,-,153.308,191.238,43.8692,-,168.203,61.4203
tidybot-strips:0-p30.pddl,-,-,-,-,-,-,-,-,78.4946,-,82.1628,-
tidybot-strips:1-p05.pddl,-,-,4.49447,-,-,-,14.2523,14.9214,6.57862,6.60376,6.22739,9.58471
tidybot-strips:1-p09.pddl,239.341,140.485,11.6618,-,-,-,67.7487,49.9987,14.4445,14.4641,14.4163,43.1929
tidybot-strips:1-p11.pddl,52.716,114.494,-,-,43.4584,149.986,30.0025,30.1502,95.2758,-,-,21.3515
tidybot-strips:1-p12.pddl,133.89,-,25.2315,-,109.157,259.809,75.5372,79.8188,88.5159,-,58.2251,23.4734
tidybot-strips:1-p13.pddl,213.343,-,209.154,-,-,-,38.1416,36.001,65.0719,-,152.959,32.542
tidybot-strips:1-p14.pddl,141.427,-,132.034,-,136.338,-,226.608,126.333,180.1,37.9945,39.063,39.9079
tidybot-strips:1-p15.pddl,222.347,-,54.7999,-,232.396,-,192.503,194.109,47.9693,-,-,257.204
tidybot-strips:1-p16.pddl,238.826,-,73.9435,-,-,-,70.1621,56.3977,118.666,-,227.867,80.5189
tidybot-strips:1-p17.pddl,120.385,-,203.822,-,190.868,-,48.0979,52.6921,189.731,-,-,28.1168
tidybot-strips:1-p18.pddl,-,-,277.197,-,-,-,41.8298,142.233,-,-,-,27.9066
tidybot-strips:1-p19.pddl,-,-,-,-,-,-,-,-,73.9532,-,154.392,-
tidybot-strips:1-p20.pddl,-,-,-,-,-,-,-,-,80.9317,-,-,-
tidybot-strips:1-p21.pddl,-,-,-,-,-,-,206.979,-,131.232,-,266.541,-
tidybot-strips:1-p22.pddl,-,-,-,-,-,-,213.076,-,160.839,-,-,-
tidybot-strips:1-p23.pddl,-,-,131.856,-,-,-,104.184,98.4653,-,-,-,-
tidybot-strips:1-p25.pddl,-,-,280.489,-,-,-,-,-,-,-,-,99.8875
tidybot-strips:1-p27.pddl,-,-,-,-,-,-,-,-,-,-,-,225.27
tidybot-strips:2-p06.pddl,21.4799,30.1681,13.8426,-,-,80.0283,17.1195,14.5586,8.07996,-,19.3635,9.76055
tidybot-strips:4-p13.pddl,34.5224,42.6511,7.16455,-,45.1134,47.3203,42.3271,30.4735,9.40327,-,96.3876,23.6282
tidybot-strips:4-p16.pddl,21.2192,-,8.61385,-,166.491,42.9575,40.4603,32.122,10.7835,94.7428,13.009,25.3735
tidybot-strips:4-p18.pddl,-,-,32.1051,-,-,-,66.158,51.0356,14.1154,169.024,139.11,61.5935
tidybot-strips:4-p19.pddl,296.161,-,198.558,-,-,-,-,-,180.375,-,-,232.749
tidybot-strips:4-p20.pddl,-,-,166.44,-,-,-,93.4341,231.34,49.2328,-,297.561,255.691
tpp-strips:0-p09.pddl,5.1871,-,28.7345,90.6349,5.38734,9.35141,8.14712,8.01131,31.1561,178.388,115.395,82.5692
tpp-strips:0-p10.pddl,7.40358,-,55.1357,52.4944,7.09225,13.573,9.64898,10.9203,69.2295,-,161.248,158.029
tpp-strips:0-p12.pddl,16.2397,-,247.923,-,14.6863,27.542,26.3244,26.7229,-,-,-,145.389
tpp-strips:0-p13.pddl,32.9318,-,-,-,25.6423,74.1392,38.272,46.4739,-,-,-,-
tpp-strips:0-p14.pddl,33.7707,-,-,-,33.9137,120.632,42.9142,36.9356,-,-,-,-
tpp-strips:0-p15.pddl,53.2668,-,-,-,39.8487,128.917,60.3681,44.3165,-,-,-,-
tpp-strips:0-p16.pddl,74.4197,-,-,-,44.9819,161.602,69.5014,55.4541,-,-,-,-
tpp-strips:0-p17.pddl,112.249,-,-,-,69.6403,292.087,87.3832,-,-,-,-,-
tpp-strips:0-p18.pddl,144.601,-,-,-,89.7041,-,163.072,-,-,-,-,-
tpp-strips:0-p19.pddl,165.871,-,-,-,122.5,-,-,-,-,-,-,-
tpp-strips:0-p20.pddl,265.296,-,-,-,239.846,-,-,-,-,-,-,-
tpp-strips:1-p05.pddl,2.45994,0.92052,1.65282,4.99149,2.6478,3.24276,3.19567,6.1874,3.23788,6.92182,2.95822,11.5151
tpp-strips:1-p07.pddl,7.54367,2.46902,12.3919,92.6969,7.72494,11,10.8906,11.0226,56.7194,137.668,31.8765,135.029
tpp-strips:1-p10.pddl,22.9469,-,75.5383,84.2769,23.23,80.8866,35.1686,36.8352,81.6572,-,157.34,-
tpp-strips:1-p11.pddl,34.5607,-,104.253,-,30.9188,75.5366,52.4163,47.7849,-,-,-,-
tpp-strips:1-p12.pddl,82.2948,-,214.395,-,48.8139,154.167,90.2298,115.347,-,-,-,-
tpp-strips:1-p13.pddl,81.4438,-,260.694,-,76.575,-,117.165,169.682,-,-,-,-
tpp-strips:1-p14.pddl,192.28,-,-,-,161.587,-,273.369,278.739,-,-,-,-
tpp-strips:1-p15.pddl,178.657,-,-,-,164.468,-,253.985,279.367,-,-,-,-
tpp-strips:1-p16.pddl,-,-,-,291.504,156.605,-,288.89,169.487,-,-,-,-
tpp-strips:2-p19.pddl,2.3593,1.29694,1.7229,2.07877,2.24255,3.17107,2.40668,2.53649,2.84994,1.80729,1.75786,16.6277
tpp-strips:2-p20.pddl,2.39254,1.55401,1.80216,3.55742,2.30686,3.75216,3.0008,2.97566,3.69041,2.39923,2.36956,-
tpp-strips:2-p22.pddl,3.07234,1.0012,3.90795,2.29268,3.20171,4.23422,4.30037,4.28422,18.2584,3.50192,4.32882,185.345
tpp-strips:2-p25.pddl,5.54516,2.04405,15.1605,9.50476,5.33647,10.8545,7.02379,7.22419,54.5962,18.8646,24.9748,43.5256
tpp-strips:2-p27.pddl,8.28375,-,30.9885,20.6468,8.49126,15.3739,12.387,12.7661,11.6053,35.9986,30.1558,-
tpp-strips:2-p28.pddl,8.90105,83.5658,52.4125,29.3262,10.3341,17.3764,15.1552,14.834,26.826,13.0133,13.1326,-
tpp-strips:2-p29.pddl,17.207,-,56.4285,59.522,15.1104,44.1009,22.3876,21.7972,33.1632,-,130.809,46.9337
tpp-strips:2-p30.pddl,24.4864,-,91.0638,80.1706,14.3078,36.1166,22.3158,22.5184,51.3691,62.8005,71.7358,-
transport-strips:1-p13.pddl,-,-,174.991,-,28.7605,27.5533,-,52.1522,66.8652,71.0829,67.4077,69.4046
transport-strips:1-p14.pddl,-,-,-,-,36.566,36.183,-,76.9825,139.441,121.239,124.99,129.515
transport-strips:1-p15.pddl,-,-,-,-,43.5319,43.0192,-,94.3701,-,132.499,135.664,-
transport-strips:1-p16.pddl,-,-,-,-,57.1588,61.4143,-,137.174,-,203.742,197.234,-
transport-strips:1-p17.pddl,-,-,-,-,70.0197,71.8932,-,94.8265,-,-,-,-
transport-strips:1-p18.pddl,-,-,-,-,89.5469,90.2937,-,118.953,-,-,-,-
transport-strips:1-p19.pddl,-,-,-,-,109.553,114.147,-,142.326,-,-,-,-
transport-strips:1-p20.pddl,-,-,-,-,130.24,130.933,-,183.986,-,-,-,-
transport-strips:1-p21.pddl,-,-,-,-,174.726,188.414,-,246.148,-,-,-,-
transport-strips:1-p22.pddl,-,-,-,-,225.418,257.746,-,-,-,-,-,-
transport-strips:3-p04.pddl,-,-,-,-,26.8224,28.5919,-,65.5136,56.3614,51.4638,52.6909,57.701
transport-strips:3-p05.pddl,-,-,-,-,31.279,34.0366,-,48.6481,75.2755,86.9864,87.2766,75.7244
transport-strips:3-p07.pddl,-,-,-,-,43.6875,46.4708,-,61.4214,103.847,99.3538,98.497,96.324
transport-strips:3-p08.pddl,-,-,-,-,52.3343,59.026,-,71.2289,126.195,123.968,123.144,119.292
transport-strips:3-p10.pddl,214.195,-,-,-,41.9361,44.4604,-,59.8647,99.7926,98.9768,94.9377,102.42
transport-strips:3-p14.pddl,-,-,-,-,27.9052,27.7688,-,44.5015,79.8996,71.4604,66.8982,65.5899
transport-strips:3-p15.pddl,-,-,-,-,28.3788,31.6613,-,72.8185,70.7856,64.0646,61.463,61.6838
transport-strips:3-p16.pddl,189.415,-,278.664,-,18.2447,19.7879,-,40.3083,33.995,29.0132,29.2556,31.875
transport-strips:3-p17.pddl,-,-,-,-,47.7545,45.2118,-,64.5955,106.904,106.41,106.855,115.61
transport-strips:3-p18.pddl,-,-,-,-,48.3667,51.454,-,68.9575,118.581,120.862,119.066,121.946
transport-strips:3-p19.pddl,109.881,-,-,-,30.5375,32.3317,-,43.8268,62.5205,55.7522,54.7706,58.1824
transport-strips:3-p20.pddl,-,-,-,-,51.9237,50.5077,-,69.3838,129.342,126.968,124.876,135.159
transport-strips:5-p09.pddl,63.7922,-,44.3078,-,8.63712,9.03665,69.8323,18.5131,10.2728,9.47875,9.33128,9.97717
transport-strips:5-p14.pddl,178.068,-,-,-,19.8588,21.1652,-,47.8581,35.3593,37.7627,35.1561,38.8775
transport-strips:5-p15.pddl,194.018,-,-,-,19.0341,20.6462,-,42.9567,42.1299,33.3297,33.6669,71.7191
transport-strips:5-p16.pddl,-,-,-,-,20.9867,22.5489,-,48.568,38.8175,42.5319,46.8547,43.1528
transport-strips:5-p17.pddl,170.736,-,-,-,33.0274,33.6875,-,50.4584,68.0699,64.266,62.186,67.654
transport-strips:5-p18.pddl,245.578,-,298.765,-,31.4881,32.8115,-,48.1317,62.3729,55.353,55.9946,55.5216
transport-strips:5-p19.pddl,-,-,-,-,34.9176,36.0365,-,52.428,68.4636,67.856,73.0058,63.1397
transport-strips:5-p20.pddl,-,-,-,-,37.0467,37.7811,-,54.5339,78.0599,73.146,73.896,79.7812
trucks-adl:0-p01.pddl,0.589604,0.295067,0.347565,0.566664,-,-,0.557236,0.592568,0.585072,0.411583,-,0.475605
trucks-adl:0-p02.pddl,0.739019,0.419456,0.503648,0.505376,-,-,-,0.725537,-,0.450063,0.564125,-
trucks-adl:0-p03.pddl,0.682625,0.343621,0.363839,0.485055,-,-,0.644471,0.685368,-,0.421221,0.433176,0.383814
trucks-adl:0-p04.pddl,0.66098,0.369261,3.57121,0.727725,-,-,0.729078,0.682276,0.480673,-,-,-
trucks-adl:0-p05.pddl,0.825481,0.533491,0.418828,0.992043,-,-,0.740949,0.782558,0.531939,0.477272,0.449363,0.547819
trucks-adl:0-p06.pddl,0.987867,0.520512,4.7761,2.22884,-,-,0.81486,0.890721,0.556357,0.528168,0.521307,0.557949
trucks-adl:0-p07.pddl,1.50971,0.49604,-,1.45603,-,-,-,0.774539,-,-,-,-
trucks-adl:0-p08.pddl,0.966587,0.641281,1.04577,2.81279,-,-,1.17456,0.94959,-,-,-,-
trucks-adl:0-p09.pddl,1.46403,0.577488,-,17.0188,-,-,-,3.96794,-,-,-,-
trucks-adl:0-p10.pddl,1.27764,12.1644,-,39.6759,-,-,-,1.30291,-,-,-,-
trucks-adl:0-p11.pddl,7.00374,1.2529,-,111.566,-,-,7.57621,1.47802,-,-,-,-
trucks-adl:0-p12.pddl,4.0934,3.55812,-,106.658,-,-,-,9.92318,-,-,-,-
trucks-adl:0-p13.pddl,288.194,-,-,22.3144,-,-,-,18.0888,-,-,-,-
trucks-adl:0-p14.pddl,1.51326,1.51895,-,67.3049,-,-,-,1.75213,-,-,-,-
trucks-adl:0-p15.pddl,12.0195,-,-,-,-,-,-,103.223,-,-,-,-
trucks-adl:0-p16.pddl,7.57434,-,-,-,-,-,-,34.9265,-,-,-,-
trucks-adl:0-p17.pddl,2.51698,-,-,-,-,-,-,121.504,-,-,-,-
trucks-adl:0-p18.pddl,88.2236,-,-,-,-,-,-,-,-,-,-,-
trucks-adl:0-p20.pddl,123.079,-,-,-,-,-,-,-,-,-,-,-
trucks-adl:0-p21.pddl,96.5315,22.4544,-,-,-,-,-,-,-,-,-,-
trucks-adl:0-p23.pddl,-,-,-,-,-,-,-,200.733,-,-,-,-
trucks-strips:0-p01.pddl,0.952224,0.441861,0.379126,0.391001,0.73511,0.783372,0.913106,0.979669,0.465621,0.4871,0.451278,0.541607
trucks-strips:0-p02.pddl,1.0747,0.448152,0.495442,0.389231,1.01409,1.10614,1.12165,1.09426,0.552632,0.588745,0.574712,-
trucks-strips:0-p03.pddl,1.73418,0.494074,1.11371,0.580672,1.71984,1.47323,2.0686,1.90624,0.625067,0.601653,0.673357,0.551444
trucks-strips:0-p04.pddl,2.22629,0.502545,2.26798,0.830677,2.22667,2.3898,2.3801,2.61933,0.751386,0.958313,1.03321,0.64456
trucks-strips:0-p05.pddl,3.10317,0.524075,0.560767,1.16316,3.50116,3.46577,4.60742,4.50412,1.05519,0.967215,1.03286,1.0117
trucks-strips:0-p06.pddl,4.62986,0.6334,0.583093,3.03317,4.24699,4.80322,5.47029,5.4791,1.13409,1.08133,1.11147,1.20526
trucks-strips:0-p07.pddl,4.4185,20.6466,268.545,2.59837,3.25885,4.23126,4.29022,4.90285,1.93986,3.07551,3.46371,-
trucks-strips:0-p08.pddl,7.75233,0.967623,0.68194,3.66072,7.06978,7.52625,9.7585,9.93116,6.68806,1.32713,1.27482,100.332
trucks-strips:0-p09.pddl,11.2008,29.398,-,6.05105,10.4406,9.97689,12.2337,13.2117,27.7807,61.6983,-,-
trucks-strips:0-p10.pddl,13.4103,-,-,33.6698,14.9467,42.7865,16.9639,15.5229,-,57.3195,-,-
trucks-strips:0-p11.pddl,22.5618,1.43168,-,75.9786,22.9485,21.8715,28.1129,28.2534,-,197.696,-,-
trucks-strips:0-p12.pddl,29.4454,5.27219,-,131.326,39.1106,281.357,35.5568,32.0571,-,37.5093,-,-
trucks-strips:0-p13.pddl,-,-,-,24.8941,95.489,33.0452,36.5299,49.7485,-,163.846,-,-
trucks-strips:0-p14.pddl,50.0752,-,-,52.6753,100.801,109.972,36.3596,66.0739,-,73.5005,-,-
